Country,League,Season,Date,Time,Home,Away,Odd Home,Odd Draw,Odd Away,HG,AG,Match_Result_Home_Perspective,Total_Goals,BTTS,Res,Home_Team_Goals_Per_Game_Season,Away_Team_Goals_Per_Game_Season,H2H_Goals_Per_Game,Team_A_swapped,Team_B_swapped,Home_Goals_Per_Game_vs_Away,Away_Goals_Per_Game_vs_Home
Brazil,Serie A,2021,10-10-21,01:00,Palmeiras,Bragantino,1.82,3.54,4.35,2,4,-1,6,1,A,1.526315789,1.447368421,2.818181818,Bragantino,Palmeiras,1.454545455,1.363636364
Brazil,Serie A,2021,10-10-21,15:00,Internacional,Chapecoense-SC,1.4,4.55,7.82,5,2,1,7,1,H,1.157894737,0.710526316,2.333333333,Chapecoense-SC,Internacional,1.166666667,1.166666667
Brazil,Serie A,2021,10-10-21,20:00,Santos,Gremio,2.65,3.01,2.82,1,0,1,1,0,H,0.921052632,1.157894737,2.52173913,Gremio,Santos,1.130434783,1.391304348
Brazil,Serie A,2021,12-10-21,00:00,Cuiaba,Sao Paulo,3.67,2.97,2.19,0,0,0,0,0,D,0.894736842,0.815789474,1.875,,,1.125,0.75
Brazil,Serie A,2021,12-10-21,23:00,Bragantino,Atletico GO,1.74,3.46,4.87,1,0,1,1,0,H,1.447368421,0.868421053,2.25,Atletico GO,Bragantino,1.625,0.625
Brazil,Serie A,2021,13-10-21,01:30,Bahia,Palmeiras,3.07,3.24,2.31,0,0,0,0,0,D,1.105263158,1.526315789,2.368421053,,,0.894736842,1.473684211
Brazil,Serie A,2021,13-10-21,23:00,Atletico-MG,Santos,1.43,4.27,7.51,3,1,1,4,1,H,1.763157895,0.921052632,2.88,,,1.4,1.48
Brazil,Serie A,2021,13-10-21,23:00,Chapecoense-SC,Athletico-PR,3.92,3.29,1.97,1,1,0,2,1,D,0.710526316,1.078947368,2.214285714,Athletico-PR,Chapecoense-SC,1,1.214285714
Brazil,Serie A,2021,13-10-21,23:00,Flamengo RJ,Juventude,1.35,4.68,8.95,3,1,1,4,1,H,1.815789474,0.947368421,4,,,2.857142857,1.142857143
Brazil,Serie A,2021,14-10-21,00:30,Fortaleza,Gremio,1.84,3.34,4.44,1,0,1,1,0,H,1.157894737,1.157894737,1.4,,,0.7,0.7
Brazil,Serie A,2021,14-10-21,01:00,Corinthians,Fluminense,1.94,3.12,4.38,1,0,1,1,0,H,1.052631579,1,2.222222222,,,1.111111111,1.111111111
Brazil,Serie A,2021,14-10-21,01:30,Internacional,America MG,1.92,3.32,4.02,3,1,1,4,1,H,1.157894737,1.078947368,2.3,America MG,Internacional,1.4,0.9
Brazil,Serie A,2021,14-10-21,23:00,Cuiaba,Sport Recife,2.11,2.92,4.03,1,0,1,1,0,H,0.894736842,0.631578947,0.5,,,0.5,0
Brazil,Serie A,2021,14-10-21,23:00,Sao Paulo,Ceara,1.68,3.45,5.38,1,1,0,2,1,D,0.815789474,1.026315789,1.818181818,Ceara,Sao Paulo,1.090909091,0.727272727
Brazil,Serie A,2021,16-10-21,23:00,Chapecoense-SC,Fortaleza,4.89,3.58,1.72,1,2,-1,3,1,A,0.710526316,1.157894737,3.5,,,1,2.5
Brazil,Serie A,2021,17-10-21,01:00,America MG,Bahia,2.01,3.26,3.8,0,0,0,0,0,D,1.078947368,1.105263158,3,,,1.5,1.5
Brazil,Serie A,2021,17-10-21,20:00,Athletico-PR,Fluminense,2.46,2.94,3.11,0,1,-1,1,0,A,1.078947368,1,2.5,,,1.208333333,1.291666667
Brazil,Serie A,2021,17-10-21,20:00,Palmeiras,Internacional,1.75,3.61,4.65,1,0,1,1,0,H,1.526315789,1.157894737,1.695652174,Internacional,Palmeiras,0.826086957,0.869565217
Brazil,Serie A,2021,17-10-21,22:15,Atletico GO,Atletico-MG,4.89,3.36,1.77,2,1,1,3,1,H,0.868421053,1.763157895,3.333333333,,,1.25,2.083333333
Brazil,Serie A,2021,17-10-21,22:15,Ceara,Bragantino,2.15,3.17,3.51,2,2,0,4,1,D,1.026315789,1.447368421,2.857142857,Bragantino,Ceara,1.142857143,1.714285714
Brazil,Serie A,2021,17-10-21,22:15,Gremio,Juventude,1.73,3.3,5.42,3,2,1,5,1,H,1.157894737,0.947368421,3.2,,,1.4,1.8
Brazil,Serie A,2021,18-10-21,00:30,Flamengo RJ,Cuiaba,1.26,5.62,10.94,0,0,0,0,0,D,1.815789474,0.894736842,2.25,Cuiaba,Flamengo RJ,1.375,0.875
Brazil,Serie A,2021,18-10-21,00:30,Sport Recife,Santos,2.55,2.89,3.02,0,0,0,0,0,D,0.631578947,0.921052632,2.235294118,Santos,Sport Recife,1.058823529,1.176470588
Brazil,Serie A,2021,19-10-21,00:00,Sao Paulo,Corinthians,2.09,3.02,3.94,1,0,1,1,0,H,0.815789474,1.052631579,2.518518519,Corinthians,Sao Paulo,1.407407407,1.111111111
Brazil,Serie A,2021,20-10-21,23:00,Ceara,Palmeiras,3.05,3.13,2.39,1,2,-1,3,1,A,1.026315789,1.526315789,2.8,,,1.3,1.5
Brazil,Serie A,2021,22-10-21,00:00,Internacional,Bragantino,1.84,3.48,4.26,1,1,0,2,1,D,1.157894737,1.447368421,2,Bragantino,Internacional,1.4,0.6
Brazil,Serie A,2021,23-10-21,21:00,Juventude,Ceara,2.75,2.86,2.83,0,0,0,0,0,D,0.947368421,1.026315789,2.2,Ceara,Juventude,0.8,1.4
Brazil,Serie A,2021,23-10-21,21:00,Santos,America MG,2.37,3.03,3.18,0,2,-1,2,0,A,0.921052632,1.078947368,2.1,America MG,Santos,0.8,1.3
Brazil,Serie A,2021,23-10-21,23:00,Fluminense,Flamengo RJ,4.69,3.28,1.83,3,1,1,4,1,H,1,1.815789474,2.333333333,Flamengo RJ,Fluminense,1.111111111,1.222222222
Brazil,Serie A,2021,23-10-21,23:15,Fortaleza,Athletico-PR,1.55,3.77,6.38,3,0,1,3,0,H,1.157894737,1.078947368,2.25,Athletico-PR,Fortaleza,1.083333333,1.166666667
Brazil,Serie A,2021,24-10-21,20:00,Atletico-MG,Cuiaba,1.27,5.28,11.18,2,1,1,3,1,H,1.763157895,0.894736842,2.375,,,2,0.375
Brazil,Serie A,2021,24-10-21,20:00,Internacional,Corinthians,2.13,3.06,3.71,2,2,0,4,1,D,1.157894737,1.052631579,2.24,Corinthians,Internacional,1,1.24
Brazil,Serie A,2021,24-10-21,22:15,Bragantino,Sao Paulo,2.68,3.06,2.7,1,0,1,1,0,H,1.447368421,0.815789474,2.363636364,,,1.090909091,1.272727273
Brazil,Serie A,2021,25-10-21,00:30,Bahia,Chapecoense-SC,1.46,4.27,6.82,3,0,1,3,0,H,1.105263158,0.710526316,1.7,,,1,0.7
Brazil,Serie A,2021,26-10-21,00:00,Atletico GO,Gremio,2.77,3,2.68,2,0,1,2,0,H,0.868421053,1.157894737,2.1,,,0.9,1.2
Brazil,Serie A,2021,26-10-21,01:30,Palmeiras,Sport Recife,1.36,4.64,8.6,2,1,1,3,1,H,1.526315789,0.631578947,3,,,1.764705882,1.235294118
Brazil,Serie A,2021,27-10-21,23:00,Bahia,Ceara,2.05,3.21,3.75,1,1,0,2,1,D,1.105263158,1.026315789,2,,,1,1
Brazil,Serie A,2021,27-10-21,23:00,Santos,Fluminense,2.54,2.93,3.03,2,0,1,2,0,H,0.921052632,1,2.36,Fluminense,Santos,1.2,1.16
Brazil,Serie A,2021,28-10-21,23:00,Bragantino,Sport Recife,1.47,4.12,7.11,3,0,1,3,0,H,1.447368421,0.631578947,1.2,,,1.2,0
Brazil,Serie A,2021,30-10-21,21:00,Athletico-PR,Santos,1.8,3.38,4.65,0,1,-1,1,0,A,1.078947368,0.921052632,2.181818182,,,0.863636364,1.318181818
Brazil,Serie A,2021,30-10-21,23:00,Flamengo RJ,Atletico-MG,2.25,3.25,3.23,1,0,1,1,0,H,1.815789474,1.763157895,2.555555556,Atletico-MG,Flamengo RJ,1.148148148,1.407407407
Brazil,Serie A,2021,30-10-21,23:15,Juventude,Bahia,2.42,2.9,3.27,0,0,0,0,0,D,0.947368421,1.105263158,1.8,Bahia,Juventude,0.4,1.4
Brazil,Serie A,2021,31-10-21,01:00,America MG,Fortaleza,2.08,2.99,3.7,2,1,1,3,1,H,1.078947368,1.157894737,3.166666667,,,1.166666667,2
Brazil,Serie A,2021,31-10-21,19:00,Ceara,Fluminense,2.3,2.99,3.39,1,0,1,1,0,H,1.026315789,1,1.8,,,0.9,0.9
Brazil,Serie A,2021,31-10-21,19:00,Gremio,Palmeiras,2.85,3.19,2.5,1,3,-1,4,1,A,1.157894737,1.526315789,2.304347826,,,0.826086957,1.47826087
Brazil,Serie A,2021,31-10-21,21:15,Sao Paulo,Internacional,1.75,3.52,4.88,1,0,1,1,0,H,0.815789474,1.157894737,2.25,Internacional,Sao Paulo,1.041666667,1.208333333
Brazil,Serie A,2021,31-10-21,23:30,Sport Recife,Atletico GO,2.43,2.85,3.27,2,0,1,2,0,H,0.631578947,0.868421053,1.75,Atletico GO,Sport Recife,1.125,0.625
Brazil,Serie A,2021,01-11-21,23:00,Cuiaba,Bragantino,2.5,2.97,3.03,1,0,1,1,0,H,0.894736842,1.447368421,1.75,Bragantino,Cuiaba,0.75,1
Brazil,Serie A,2021,02-11-21,00:30,Corinthians,Chapecoense-SC,1.37,4.55,8.59,1,0,1,1,0,H,1.052631579,0.710526316,1.571428571,Chapecoense-SC,Corinthians,1.142857143,0.428571429
Brazil,Serie A,2021,02-11-21,19:00,Athletico-PR,Flamengo RJ,3.27,3.2,2.24,2,2,0,4,1,D,1.078947368,1.815789474,2.958333333,,,1.458333333,1.5
Brazil,Serie A,2021,04-11-21,00:00,Atletico-MG,Gremio,1.42,4.45,7.53,2,1,1,3,1,H,1.763157895,1.157894737,2.64,,,1.2,1.44
Brazil,Serie A,2021,05-11-21,00:00,Cuiaba,Chapecoense-SC,1.68,3.44,5.67,0,0,0,0,0,D,0.894736842,0.710526316,2.5,Chapecoense-SC,Cuiaba,1.5,1
Brazil,Serie A,2021,06-11-21,00:30,Flamengo RJ,Atletico GO,1.33,5.13,8.8,2,0,1,2,0,H,1.815789474,0.868421053,2.833333333,Atletico GO,Flamengo RJ,1.833333333,1
Brazil,Serie A,2021,06-11-21,20:00,Corinthians,Fortaleza,1.81,3.34,4.9,1,0,1,1,0,H,1.052631579,1.157894737,1.75,,,0.916666667,0.833333333
Brazil,Serie A,2021,06-11-21,22:00,Internacional,Gremio,2.3,3,3.44,1,0,1,1,0,H,1.157894737,1.157894737,1.956521739,Gremio,Internacional,0.869565217,1.086956522
Brazil,Serie A,2021,07-11-21,00:00,Fluminense,Sport Recife,1.72,3.27,5.74,1,0,1,1,0,H,1,0.631578947,2.235294118,,,1.352941176,0.882352941
Brazil,Serie A,2021,07-11-21,19:00,Atletico-MG,America MG,1.65,3.68,5.49,1,0,1,1,0,H,1.763157895,1.078947368,2.1,America MG,Atletico-MG,1.4,0.7
Brazil,Serie A,2021,07-11-21,19:00,Bragantino,Athletico-PR,2.15,3.15,3.61,0,2,-1,2,0,A,1.447368421,1.078947368,2.9,Athletico-PR,Bragantino,1.5,1.4
Brazil,Serie A,2021,07-11-21,19:00,Santos,Palmeiras,3.73,3.25,2.08,0,2,-1,2,0,A,0.921052632,1.526315789,2.454545455,Palmeiras,Santos,1.272727273,1.181818182
Brazil,Serie A,2021,07-11-21,21:15,Bahia,Sao Paulo,2.98,3.06,2.52,1,0,1,1,0,H,1.105263158,0.815789474,1.904761905,,,0.714285714,1.19047619
Brazil,Serie A,2021,07-11-21,23:30,Ceara,Cuiaba,1.94,3.14,4.49,1,0,1,1,0,H,1.026315789,0.894736842,1.75,,,1,0.75
Brazil,Serie A,2021,08-11-21,23:00,Chapecoense-SC,Flamengo RJ,8.18,4.87,1.36,2,2,0,4,1,D,0.710526316,1.815789474,3,,,0.928571429,2.071428571
Brazil,Serie A,2021,10-11-21,00:30,Gremio,Fluminense,2.36,2.92,3.4,1,0,1,1,0,H,1.157894737,1,2,Fluminense,Gremio,1.25,0.75
Brazil,Serie A,2021,10-11-21,21:30,Athletico-PR,Ceara,1.81,3.38,4.7,2,1,1,3,1,H,1.078947368,1.026315789,1.4,,,0.9,0.5
Brazil,Serie A,2021,10-11-21,22:00,Atletico-MG,Corinthians,1.55,3.65,7.1,3,0,1,3,0,H,1.763157895,1.052631579,1.777777778,,,0.925925926,0.851851852
Brazil,Serie A,2021,10-11-21,22:00,Santos,Bragantino,2.53,3.13,2.9,2,0,1,2,0,H,0.921052632,1.447368421,2.777777778,Bragantino,Santos,1.333333333,1.444444444
Brazil,Serie A,2021,10-11-21,23:30,Palmeiras,Atletico GO,1.36,4.69,8.9,4,0,1,4,0,H,1.526315789,0.868421053,3,Atletico GO,Palmeiras,2.166666667,0.833333333
Brazil,Serie A,2021,11-11-21,00:30,Fortaleza,Sao Paulo,2.62,2.97,2.91,1,1,0,2,1,D,1.157894737,0.815789474,1.769230769,,,0.923076923,0.846153846
Brazil,Serie A,2021,11-11-21,00:30,Juventude,Internacional,2.67,2.8,3.04,2,1,1,3,1,H,0.947368421,1.157894737,3,Internacional,Juventude,0.857142857,2.142857143
Brazil,Serie A,2021,11-11-21,00:30,Sport Recife,America MG,2.97,3.03,2.54,2,3,-1,5,1,A,0.631578947,1.078947368,2.833333333,America MG,Sport Recife,1,1.833333333
Brazil,Serie A,2021,11-11-21,22:00,Flamengo RJ,Bahia,1.58,4.03,5.48,3,0,1,3,0,H,1.815789474,1.105263158,3.047619048,Bahia,Flamengo RJ,2,1.047619048
Brazil,Serie A,2021,13-11-21,20:00,Atletico GO,Santos,2.09,3.17,3.77,0,0,0,0,0,D,0.868421053,0.921052632,2,,,1,1
Brazil,Serie A,2021,13-11-21,21:30,America MG,Gremio,2.09,3.21,3.69,3,1,1,4,1,H,1.078947368,1.157894737,2.875,,,1.125,1.75
Brazil,Serie A,2021,13-11-21,22:00,Bragantino,Fortaleza,2.04,3.25,3.83,3,0,1,3,0,H,1.447368421,1.157894737,3.090909091,,,1.272727273,1.818181818
Brazil,Serie A,2021,13-11-21,22:00,Internacional,Athletico-PR,2.15,3.06,3.75,2,1,1,3,1,H,1.157894737,1.078947368,2.227272727,Athletico-PR,Internacional,1.090909091,1.136363636
Brazil,Serie A,2021,14-11-21,00:00,Corinthians,Cuiaba,1.59,3.53,6.93,3,2,1,5,1,H,1.052631579,0.894736842,2.125,,,1.375,0.75
Brazil,Serie A,2021,14-11-21,19:00,Sao Paulo,Flamengo RJ,2.72,3.3,2.59,0,4,-1,4,0,A,0.815789474,1.815789474,2.518518519,Flamengo RJ,Sao Paulo,1.222222222,1.296296296
Brazil,Serie A,2021,14-11-21,21:15,Fluminense,Palmeiras,3.16,3.11,2.36,2,1,1,3,1,H,1,1.526315789,2.24,,,0.92,1.32
Brazil,Serie A,2021,14-11-21,22:00,Ceara,Sport Recife,1.77,3.35,5.05,2,1,1,3,1,H,1.026315789,0.631578947,1.714285714,,,1,0.714285714
Brazil,Serie A,2021,14-11-21,22:00,Chapecoense-SC,Juventude,3.31,3.1,2.3,0,2,-1,2,0,A,0.710526316,0.947368421,1.5,,,0,1.5
Brazil,Serie A,2021,16-11-21,19:00,Athletico-PR,Atletico-MG,6.48,4.07,1.51,0,1,-1,1,0,A,1.078947368,1.763157895,1.875,,,0.875,1
Brazil,Serie A,2021,16-11-21,21:00,Gremio,Bragantino,1.54,4.15,5.88,3,0,1,3,0,H,1.157894737,1.447368421,2.666666667,Bragantino,Gremio,1.222222222,1.444444444
Brazil,Serie A,2021,17-11-21,22:00,America MG,Atletico GO,1.6,3.88,5.67,0,0,0,0,0,D,1.078947368,0.868421053,1.25,,,0.75,0.5
Brazil,Serie A,2021,17-11-21,22:00,Cuiaba,Internacional,2.6,2.98,2.97,1,0,1,1,0,H,0.894736842,1.157894737,1.625,,,0.5,1.125
Brazil,Serie A,2021,17-11-21,22:00,Santos,Chapecoense-SC,1.36,4.61,9.19,2,0,1,2,0,H,0.921052632,0.710526316,1.714285714,Chapecoense-SC,Santos,1.285714286,0.428571429
Brazil,Serie A,2021,17-11-21,23:00,Fortaleza,Ceara,2.42,2.97,3.2,0,4,-1,4,0,A,1.157894737,1.026315789,2,Ceara,Fortaleza,0.444444444,1.555555556
Brazil,Serie A,2021,17-11-21,23:30,Juventude,Fluminense,2.8,2.7,3.01,1,0,1,1,0,H,0.947368421,1,2.142857143,Fluminense,Juventude,1,1.142857143
Brazil,Serie A,2021,17-11-21,23:30,Palmeiras,Sao Paulo,2.14,3.27,3.51,0,2,-1,2,0,A,1.526315789,0.815789474,2.36,,,1.4,0.96
Brazil,Serie A,2021,18-11-21,00:30,Flamengo RJ,Corinthians,1.9,3.35,4.31,1,0,1,1,0,H,1.815789474,1.052631579,2.740740741,Corinthians,Flamengo RJ,1.481481481,1.259259259
Brazil,Serie A,2021,19-11-21,00:00,Sport Recife,Bahia,2.79,2.97,2.74,1,0,1,1,0,H,0.631578947,1.105263158,1.916666667,Bahia,Sport Recife,1.25,0.666666667
Brazil,Serie A,2021,20-11-21,22:00,Atletico-MG,Juventude,1.32,4.93,9.82,2,0,1,2,0,H,1.763157895,0.947368421,2.428571429,,,1.571428571,0.857142857
Brazil,Serie A,2021,20-11-21,22:00,Chapecoense-SC,Gremio,5.95,4.04,1.55,1,3,-1,4,1,A,0.710526316,1.157894737,3.214285714,,,1.285714286,1.928571429
Brazil,Serie A,2021,20-11-21,22:00,Fortaleza,Palmeiras,2.62,3.08,2.82,1,0,1,1,0,H,1.157894737,1.526315789,2.923076923,,,1.153846154,1.769230769
Brazil,Serie A,2021,21-11-21,00:00,Atletico GO,Ceara,2.27,3.07,3.36,1,1,0,2,1,D,0.868421053,1.026315789,1.666666667,,,0.833333333,0.833333333
Brazil,Serie A,2021,21-11-21,00:30,Internacional,Flamengo RJ,3.83,3.4,1.99,1,2,-1,3,1,A,1.157894737,1.815789474,2.84,Flamengo RJ,Internacional,1.56,1.28
Brazil,Serie A,2021,21-11-21,19:00,Corinthians,Santos,1.74,3.29,5.56,2,0,1,2,0,H,1.052631579,0.921052632,1.56,,,0.88,0.68
Brazil,Serie A,2021,21-11-21,20:00,Fluminense,America MG,2.17,3.12,3.54,2,0,1,2,0,H,1,1.078947368,1.5,America MG,Fluminense,1.1,0.4
Brazil,Serie A,2021,21-11-21,22:00,Bahia,Cuiaba,1.86,3.23,4.65,0,0,0,0,0,D,1.105263158,0.894736842,2.166666667,,,0.833333333,1.333333333
Brazil,Serie A,2021,23-11-21,22:00,Atletico GO,Juventude,2.13,3,3.89,1,1,0,2,1,D,0.868421053,0.947368421,2.333333333,,,1.333333333,1
Brazil,Serie A,2021,24-11-21,00:00,Gremio,Flamengo RJ,2.03,3.51,3.5,2,2,0,4,1,D,1.157894737,1.815789474,2.52,Flamengo RJ,Gremio,1.28,1.24
Brazil,Serie A,2021,24-11-21,00:30,Palmeiras,Atletico-MG,4.59,3.54,1.78,2,2,0,4,1,D,1.526315789,1.763157895,2.4,Atletico-MG,Palmeiras,1.16,1.24
Brazil,Serie A,2021,25-11-21,00:30,Fluminense,Internacional,2.37,3.02,3.22,1,0,1,1,0,H,1,1.157894737,2.28,,,0.96,1.32
Brazil,Serie A,2021,25-11-21,00:30,Sao Paulo,Athletico-PR,1.84,3.22,4.79,0,0,0,0,0,D,0.815789474,1.078947368,1.958333333,Athletico-PR,Sao Paulo,1.083333333,0.875
Brazil,Serie A,2021,25-11-21,22:00,Santos,Fortaleza,2.74,2.98,2.78,2,0,1,2,0,H,0.921052632,1.157894737,2.818181818,Fortaleza,Santos,1.090909091,1.727272727
Brazil,Serie A,2021,25-11-21,23:00,Ceara,Corinthians,2.36,3.05,3.22,2,1,1,3,1,H,1.026315789,1.052631579,2.636363636,,,1.272727273,1.363636364
Brazil,Serie A,2021,26-11-21,22:00,Bahia,Gremio,2.59,3.07,2.85,3,1,1,4,1,H,1.105263158,1.157894737,1.904761905,,,0.761904762,1.142857143
Brazil,Serie A,2021,27-11-21,22:30,Bragantino,America MG,1.95,3.35,4.02,1,1,0,2,1,D,1.447368421,1.078947368,3,America MG,Bragantino,1.833333333,1.166666667
Brazil,Serie A,2021,28-11-21,00:30,Sao Paulo,Sport Recife,1.48,4.06,7.08,2,0,1,2,0,H,0.815789474,0.631578947,1.588235294,,,1.176470588,0.411764706
Brazil,Serie A,2021,28-11-21,19:00,Atletico-MG,Fluminense,1.37,4.54,9.06,2,1,1,3,1,H,1.763157895,1,3.037037037,,,1.666666667,1.37037037
Brazil,Serie A,2021,28-11-21,19:00,Corinthians,Athletico-PR,2,3.07,4.24,1,0,1,1,0,H,1.052631579,1.078947368,2.125,Athletico-PR,Corinthians,1.291666667,0.833333333
Brazil,Serie A,2021,28-11-21,22:00,Internacional,Santos,1.56,3.91,6.08,1,1,0,2,1,D,1.157894737,0.921052632,2.217391304,,,1.347826087,0.869565217
Brazil,Serie A,2021,29-11-21,22:00,Atletico GO,Bahia,2.54,2.99,3,2,1,1,3,1,H,0.868421053,1.105263158,2.1,,,0.9,1.2
Brazil,Serie A,2021,30-11-21,22:00,Juventude,Bragantino,2.42,2.95,3.23,1,0,1,1,0,H,0.947368421,1.447368421,2.142857143,Bragantino,Juventude,1,1.142857143
Brazil,Serie A,2021,30-11-21,23:00,Flamengo RJ,Ceara,1.43,4.57,6.88,2,1,1,3,1,H,1.815789474,1.026315789,2.7,Ceara,Flamengo RJ,1.6,1.1
Brazil,Serie A,2021,01-12-21,00:00,America MG,Chapecoense-SC,1.27,5.48,11.48,3,0,1,3,0,H,1.078947368,0.710526316,2.166666667,,,1,1.166666667
Brazil,Serie A,2021,01-12-21,01:00,Cuiaba,Palmeiras,1.73,3.47,5.1,1,3,-1,4,1,A,0.894736842,1.526315789,2.625,,,0.625,2
Brazil,Serie A,2021,02-12-21,21:00,Bahia,Atletico-MG,4.1,3.17,1.99,2,3,-1,5,1,A,1.105263158,1.763157895,2.380952381,Atletico-MG,Bahia,1.285714286,1.095238095
Brazil,Serie A,2021,02-12-21,23:00,Gremio,Sao Paulo,2.2,3.16,3.46,3,0,1,3,0,H,1.157894737,0.815789474,2.08,,,1.08,1
Brazil,Serie A,2021,03-12-21,22:00,Athletico-PR,Cuiaba,1.72,3.2,5.86,1,0,1,1,0,H,1.078947368,0.894736842,2.375,,,1.5,0.875
Brazil,Serie A,2021,03-12-21,23:00,Chapecoense-SC,Atletico GO,3.65,3.18,2.11,0,1,-1,1,0,A,0.710526316,0.868421053,2,Atletico GO,Chapecoense-SC,0.75,1.25
Brazil,Serie A,2021,03-12-21,23:00,Sport Recife,Flamengo RJ,4.65,3.76,1.71,1,1,0,2,1,D,0.631578947,1.815789474,2.25,Flamengo RJ,Sport Recife,0.6875,1.5625
Brazil,Serie A,2021,04-12-21,00:00,Fortaleza,Juventude,1.7,3.5,5.23,1,0,1,1,0,H,1.157894737,0.947368421,2.571428571,,,2,0.571428571
Brazil,Serie A,2021,05-12-21,19:00,Atletico-MG,Bragantino,1.97,3.37,3.93,4,3,1,7,1,H,1.763157895,1.447368421,3.1,,,1.9,1.2
Brazil,Serie A,2021,05-12-21,19:00,Bahia,Fluminense,2.05,3.13,3.96,2,0,1,2,0,H,1.105263158,1,2.1,,,0.8,1.3
Brazil,Serie A,2021,05-12-21,19:00,Corinthians,Gremio,2.27,3.31,3.13,1,1,0,2,1,D,1.052631579,1.157894737,1.84,,,0.92,0.92
Brazil,Serie A,2021,05-12-21,22:00,Ceara,America MG,2.13,3.18,3.62,0,0,0,0,0,D,1.026315789,1.078947368,1.833333333,America MG,Ceara,0.833333333,1
Brazil,Serie A,2021,06-12-21,22:00,Athletico-PR,Palmeiras,1.42,4.43,7.67,0,0,0,0,0,D,1.078947368,1.526315789,2.318181818,,,0.909090909,1.409090909
Brazil,Serie A,2021,06-12-21,22:00,Sao Paulo,Juventude,1.63,3.53,6.12,3,1,1,4,1,H,0.815789474,0.947368421,1.857142857,Juventude,Sao Paulo,1.142857143,0.714285714
Brazil,Serie A,2021,06-12-21,23:00,Cuiaba,Fortaleza,2.12,3.04,3.89,1,0,1,1,0,H,0.894736842,1.157894737,1.625,,,1.25,0.375
Brazil,Serie A,2021,06-12-21,23:00,Flamengo RJ,Santos,1.51,4.53,5.77,0,1,-1,1,0,A,1.815789474,0.921052632,2.28,,,1.24,1.04
Brazil,Serie A,2021,06-12-21,23:00,Internacional,Atletico GO,1.55,4,6.12,1,2,-1,3,1,A,1.157894737,0.868421053,2.3,Atletico GO,Internacional,1.3,1
Brazil,Serie A,2021,07-12-21,00:00,Chapecoense-SC,Sport Recife,3,3.09,2.48,0,1,-1,1,0,A,0.710526316,0.631578947,2.666666667,,,1.083333333,1.583333333
Brazil,Serie A,2021,10-12-21,00:30,America MG,Sao Paulo,1.98,3.29,4.02,2,0,1,2,0,H,1.078947368,0.815789474,2.2,,,0.8,1.4
Brazil,Serie A,2021,10-12-21,00:30,Atletico GO,Flamengo RJ,1.73,3.87,4.49,2,0,1,2,0,H,0.868421053,1.815789474,2.833333333,,,1,1.833333333
Brazil,Serie A,2021,10-12-21,00:30,Bragantino,Internacional,1.89,3.61,3.95,1,0,1,1,0,H,1.447368421,1.157894737,2,,,0.6,1.4
Brazil,Serie A,2021,10-12-21,00:30,Fluminense,Chapecoense-SC,1.19,6.7,15.66,3,0,1,3,0,H,1,0.710526316,3,Chapecoense-SC,Fluminense,1.428571429,1.571428571
Brazil,Serie A,2021,10-12-21,00:30,Fortaleza,Bahia,2.45,3.2,2.94,2,1,1,3,1,H,1.157894737,1.105263158,2.818181818,Bahia,Fortaleza,1.181818182,1.636363636
Brazil,Serie A,2021,10-12-21,00:30,Gremio,Atletico-MG,1.52,4.33,5.77,4,3,1,7,1,H,1.157894737,1.763157895,2.64,Atletico-MG,Gremio,1.44,1.2
Brazil,Serie A,2021,10-12-21,00:30,Juventude,Corinthians,2.25,3.06,3.46,1,0,1,1,0,H,0.947368421,1.052631579,2.166666667,Corinthians,Juventude,1.166666667,1
Brazil,Serie A,2021,10-12-21,00:30,Palmeiras,Ceara,4,3.73,1.85,1,0,1,1,0,H,1.526315789,1.026315789,2.8,Ceara,Palmeiras,1.5,1.3
Brazil,Serie A,2021,10-12-21,00:30,Santos,Cuiaba,2.07,3.01,4.09,1,1,0,2,1,D,0.921052632,0.894736842,2.166666667,Cuiaba,Santos,1,1.166666667
Brazil,Serie A,2021,10-12-21,00:30,Sport Recife,Athletico-PR,1.71,3.57,5.19,1,1,0,2,1,D,0.631578947,1.078947368,1.642857143,Athletico-PR,Sport Recife,0.714285714,0.928571429
Brazil,Serie A,2022,09-04-22,20:30,Fluminense,Santos,1.76,3.38,5.19,0,0,0,0,0,D,1.657894737,1.157894737,2.36,,,1.16,1.2
Brazil,Serie A,2022,09-04-22,23:00,Atletico GO,Flamengo RJ,3.92,3.38,1.97,1,1,0,2,1,D,1.026315789,1.578947368,2.833333333,,,1,1.833333333
Brazil,Serie A,2022,10-04-22,01:00,Palmeiras,Ceara,1.42,4.32,7.99,2,3,-1,5,1,A,1.736842105,0.894736842,2.8,Ceara,Palmeiras,1.5,1.3
Brazil,Serie A,2022,10-04-22,15:00,Coritiba,Goias,1.87,3.26,4.63,3,0,1,3,0,H,1.026315789,1.052631579,2.916666667,,,1.583333333,1.333333333
Brazil,Serie A,2022,10-04-22,20:00,Atletico-MG,Internacional,1.47,4.27,7.11,2,0,1,2,0,H,1.184210526,1.526315789,2.52,,,1.36,1.16
Brazil,Serie A,2022,10-04-22,20:00,Botafogo RJ,Corinthians,2.57,3,2.98,1,3,-1,4,1,A,1.078947368,1.157894737,2.217391304,,,1.130434783,1.086956522
